fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type
0.9692213917406332,0.3013998044805322,0.2077619189107617,0.4301992676417042,0.0411833372671427,1.7043532077785066,2.560059191359774,0.9962,1.1342138840265987,0.2098153358361134,0.2689673768153518,5,1
0.9743655395865468,0.3121143346713731,0.1848339750067128,0.4204061695832572,0.0458664025434865,2.612624396744966,3.8001338436900793,0.9966,1.118648155312283,0.2298057586690767,0.2689673768153518,5,1
0.9598567121775676,0.4383884058431231,-0.0,0.4343446236254817,0.0411833372671427,2.9839855137995066,3.741201672570561,0.9972,1.1598610611724625,0.2056768762394165,0.2689658189194651,5,1
0.9726873606997102,0.4124975445327983,-0.0,0.438077241933992,0.0416254079335406,2.376646016578649,2.9311844679155485,0.9964,1.1479006523742892,0.2098153358361134,0.2689716540494478,6,1
0.9515470040320017,0.4246693813147652,0.0669199587856237,0.4498235584350847,0.0430538652112782,3.2061084902578094,4.660227268894689,0.9958,1.1438394989554366,0.2045561036745488,0.2689754057643246,5,1
0.9558004529159214,0.4286408452133333,-0.0,0.4521422141227318,0.0457232462223087,3.5092799074593084,3.8001338436900793,0.9966,1.1585483283281146,0.207812397701655,0.2689806921070025,6,1
0.9807392844328762,0.4165984514037867,0.1112663645426629,0.4472879572336578,0.0418405731749024,3.062286592025428,5.014216378002053,0.9966,1.118648155312283,0.2159150110383504,0.2689716540494478,5,1
0.9558004529159214,0.3956400370846302,0.1112663645426629,0.486959058224448,0.0395047321164561,4.245360436230635,4.673537203416808,0.9993,1.1572315951999137,0.202201406504456,0.2689658189194651,6,1
0.911529977214577,0.2496278383609602,0.2152417914973863,0.4301992676417042,0.045429287487484,2.900673492306086,4.122185134916978,0.9957,1.1479006523742892,0.2056768762394165,0.2689624821348989,5,1
0.9726873606997102,0.4124975445327983,-0.0,0.4794385882688199,0.0424634547254059,1.909912933576293,3.050348088907762,0.9986,1.1505871769218223,0.2056768762394165,0.2689688662653178,6,1
0.9726873606997102,0.3934801625654081,0.1282767025325635,0.4498235584350847,0.0424634547254059,1.456339761829883,2.866366224786764,0.9975,1.1532571811009515,0.2107701652595897,0.2689825210032274,6,1
0.9776180638042132,0.2848108400301908,0.2372139100211358,0.4414499989165343,0.0375998743360062,2.900673492306086,3.578610504624687,0.9968,1.127206666552083,0.2208475913936975,0.2689702908802949,7,1
0.9267328770524452,0.5712137009923786,0.0849816796339597,0.4145921768014434,0.0514626997990678,2.2396869496031355,3.105408751267544,0.994,1.1637754678309198,0.1969951033594941,0.2689716540494478,4,1
0.9637294618115704,0.3225654010274852,0.2926154354618341,0.480673440891231,0.0397576872765313,2.8116352588723577,4.725274078347999,0.9978,1.141110887135004,0.2263666110844976,0.2689797205050706,5,1
0.9637294618115704,0.3225654010274852,0.2926154354618341,0.480673440891231,0.0397576872765313,2.8116352588723577,4.725274078347999,0.9978,1.141110887135004,0.2263666110844976,0.2689797205050706,5,1
0.9880185495615555,0.3977879677784242,0.2514864215892626,0.4580208154401599,0.0428605578772547,3.2061084902578094,4.032559963533548,0.9976,1.1314243933798578,0.2009644286009618,0.2689641887281238,4,1
0.9674311327568368,0.3427165556045413,0.1770233194271729,0.4542679152187762,0.054125131262971,2.376646016578649,2.7974663144670164,0.9968,1.1243722302741137,0.229415049018116,0.2689797205050706,6,1
0.9776180638042132,0.4186324073577027,0.19255955895506,0.4445075805197661,0.0384459138782801,2.5001280096306737,3.301667814216314,0.9968,1.136985741707798,0.237741395399212,0.2689776531603485,5,1
0.9536992852332484,0.422667782270536,0.0197390198466556,0.4301992676417042,0.032214616604706,1.909912933576293,2.560059191359774,0.9962,1.1611698147944494,0.202201406504456,0.2689673768153518,5,1
0.889947867476399,0.3572089540494684,0.1366342874883239,0.4414499989165343,0.0337125232162567,2.376646016578649,4.406249374054772,0.9934,1.2128014168496613,0.2067618536488862,0.2689960175634573,4,1
0.9709730470733062,0.5159343912363848,0.3376620791021815,0.4445075805197661,0.0469258367645772,3.5092799074593084,5.02399610311491,0.997,1.1300229746438857,0.2208475913936975,0.2689624821348989,5,1
0.9866190062675552,0.2309476682731805,0.3914621683496019,0.4204061695832572,0.0468013507555763,2.8116352588723577,3.8001338436900793,0.9969,1.1300229746438857,0.2088298101767314,0.2689673768153518,5,1
0.9447636567182311,0.2959404744776949,0.2002016838505035,0.4204061695832572,0.0375998743360062,1.909912933576293,2.645072948180122,0.9958,1.142477325992688,0.2067618536488862,0.2689624821348989,5,1
0.9238651966104748,0.2434857470902245,0.2992366555082217,0.408025893920717,0.0397576872765313,2.8116352588723577,4.833754106604543,0.9954,1.1397401591246237,0.2088298101767314,0.2689624821348989,5,1
0.9880185495615555,0.4186324073577027,0.2226427885564112,0.4255782405012061,0.0397576872765313,1.7043532077785066,3.301667814216314,0.9971,1.115758099451592,0.2214729002355435,0.2689624821348989,5,1
0.9493416775661566,0.3572089540494684,0.0389717237303629,0.4445075805197661,0.0384459138782801,2.376646016578649,2.866366224786764,0.9956,1.1505871769218223,0.213461624376393,0.2689658189194651,6,1
0.9493416775661566,0.3476046671563135,0.0389717237303629,0.4414499989165343,0.038169004139121,2.0857856340133663,2.7974663144670164,0.9955,1.149245990777458,0.2143045816725583,0.2689658189194651,6,1
0.9851921511910726,0.2848108400301908,0.2926154354618341,0.4612182358968675,0.041406353956753,3.885609694932709,5.071682319861038,0.997,1.1229481505538417,0.2067618536488862,0.2689658189194651,5,1
0.9692213917406332,0.3524351148338615,0.1366342874883239,0.4580208154401599,0.0464146103025284,4.00368545789735,4.532862361601575,0.9955,1.118648155312283,0.213461624376393,0.2689765531244149,6,1
0.9709730470733062,0.402048407824275,0.0389717237303629,0.4702213848226911,0.0420519222107636,3.6628944476893968,4.008990278422221,0.9978,1.142477325992688,0.2033981109542289,0.2689673768153518,5,1
1.0051386762541588,0.3067906470558509,0.4195603553001035,0.4663400390546265,0.0387178485622968,1.7043532077785066,2.4678279935724623,0.9971,1.0995179273939082,0.213461624376393,0.2689688662653178,5,1
0.9674311327568368,0.4062622910763109,0.1112663645426629,0.477949260925589,0.0465457783450358,4.531166976491961,4.984366648159332,0.9983,1.1314243933798578,0.2232442949540508,0.2689658189194651,5,1
0.9726873606997102,0.3891241646071167,0.1611401167585801,0.4472879572336578,0.0402501114574324,3.2061084902578094,4.205194984666088,0.9975,1.1545860430487818,0.2098153358361134,0.2689742085899227,5,1
0.9637294618115704,0.2904112883725678,0.2585140241176093,0.4498235584350847,0.0397576872765313,2.5001280096306737,4.032559963533548,0.9962,1.1519242330162858,0.2045561036745488,0.2689658189194651,6,1
0.9880185495615555,0.2959404744776949,0.3187221572214891,0.4445075805197661,0.0409562824095735,3.3357779968515944,4.164454667768063,0.998,1.15591084056724,0.2143045816725583,0.2689624821348989,5,1
0.9709730470733062,0.4306108841499965,0.3740084131606661,0.4301992676417042,0.0470481757776049,3.3961523694624005,5.004352551818442,0.9968,1.1243722302741137,0.2195409610098135,0.2689641887281238,5,1
0.9674311327568368,0.3572089540494684,0.1448961215945222,0.4343446236254817,0.0422595261531961,2.8116352588723577,3.741201672570561,0.9968,1.1479006523742892,0.2125922427228005,0.2689673768153518,7,1
0.9578523451917508,0.4478855561496201,0.0484052488613871,0.438077241933992,0.041406353956753,2.900673492306086,4.205194984666088,0.9966,1.149245990777458,0.207812397701655,0.2689716540494478,5,1
0.9618152212303698,0.4441160992547366,0.0484052488613871,0.4758754871256642,0.0424634547254059,1.7043532077785066,2.560059191359774,0.9962,1.1519242330162858,0.1822965114298066,0.268983381903101,5,1
0.9618152212303698,0.4441160992547366,0.0484052488613871,0.4758754871256642,0.0424634547254059,1.7043532077785066,2.560059191359774,0.9962,1.1519242330162858,0.1822965114298066,0.268983381903101,5,1
0.9674311327568368,0.3572089540494684,0.1026095061241519,0.4145921768014434,0.0409562824095735,2.7159880517383748,3.856112818298588,0.9968,1.1532571811009515,0.2088298101767314,0.2689688662653178,5,1
0.9493416775661566,0.4364592531283153,0.0669199587856237,0.4204061695832572,0.0402501114574324,2.0857856340133663,2.866366224786764,0.9962,1.15591084056724,0.2088298101767314,0.2689816249882096,5,1
0.9946333173424068,0.2496278383609602,0.4195603553001035,0.438077241933992,0.0397576872765313,3.7563942650471382,4.406249374054772,0.9969,1.1342138840265987,0.2243438777084637,0.2689816249882096,5,1
0.9760087387022242,0.4364592531283153,0.0484052488613871,0.4343446236254817,0.0397576872765313,2.376646016578649,3.105408751267544,0.9962,1.142477325992688,0.2312701174205395,0.2689797205050706,6,1
0.9709730470733062,0.4062622910763109,0.0760062218660024,0.4343446236254817,0.0402501114574324,3.062286592025428,3.4682699561972936,0.9967,1.1397401591246237,0.2045561036745488,0.2689673768153518,6,1
0.9709730470733062,0.422667782270536,0.2002016838505035,0.4414499989165343,0.0428605578772547,3.2061084902578094,4.833754106604543,0.9962,1.1397401591246237,0.1969951033594941,0.2689673768153518,5,1
0.9709730470733062,0.4306108841499965,0.19255955895506,0.4343446236254817,0.0420519222107636,3.27252982705239,4.810522617873697,0.9961,1.1383651185227652,0.1969951033594941,0.2689673768153518,5,1
0.9807392844328762,0.4246693813147652,0.2226427885564112,0.4414499989165343,0.0420519222107636,2.7159880517383748,3.9603117753130017,0.9976,1.1383651185227652,0.2033981109542289,0.2689624821348989,4,1
0.9995068405717282,0.2496278383609602,0.4028464061279419,0.4521422141227318,0.0439705003532538,3.8008387405725528,4.673537203416808,0.9984,1.1342138840265987,0.2258817757447186,0.2689688662653178,5,1
0.9880185495615555,0.3013998044805322,0.4569652198277333,0.4445075805197661,0.0437936222831377,2.5001280096306737,3.935156526540837,0.9986,1.1689399326357612,0.2159150110383504,0.2689797205050706,5,1
0.9880185495615555,0.3013998044805322,0.4569652198277333,0.4445075805197661,0.0437936222831377,2.5001280096306737,3.935156526540837,0.9986,1.1689399326357612,0.2159150110383504,0.2689797205050706,5,1
0.9536992852332484,0.466167716683928,-0.0,0.4498235584350847,0.0455775569280829,2.9839855137995066,3.578610504624687,0.9966,1.1663654528051606,0.2056768762394165,0.2689816249882096,6,1
0.9515470040320017,0.4534677917106279,0.1112663645426629,0.438077241933992,0.0424634547254059,2.8116352588723577,4.633131190978851,0.9958,1.1479006523742892,0.202201406504456,0.2689754057643246,5,1
0.9807392844328762,0.4041611192609191,0.1770233194271729,0.4145921768014434,0.0411833372671427,3.7563942650471382,5.071682319861038,0.9972,1.1172054842814407,0.2360772347618863,0.2689606947565732,4,1
0.9399476525403307,0.3225654010274852,0.1770233194271729,0.4204061695832572,0.0384459138782801,1.456339761829883,2.866366224786764,0.9958,1.1519242330162858,0.2067618536488862,0.2689624821348989,5,1
0.9726873606997102,0.3121143346713731,0.4873811069371208,0.4343446236254817,0.0543558374040961,3.5092799074593084,4.439253033496428,0.9974,1.112849080912024,0.2391271327151886,0.2689658189194651,5,1
0.9656009500108028,0.3476046671563135,0.3621117407533172,0.438077241933992,0.0424634547254059,3.4539114238408084,4.532862361601575,0.997,1.1451974291018054,0.207812397701655,0.2689606947565732,5,1
0.9637294618115704,0.422667782270536,0.2226427885564112,0.4301992676417042,0.0542944759575322,3.1361645507630027,4.1435182831897,0.9969,1.1172054842814407,0.2365228803939861,0.2689658189194651,5,1
0.9423865734887812,0.2372596268368625,0.3680867060716557,0.4301992676417042,0.0384459138782801,3.27252982705239,4.337206720925384,0.9959,1.15591084056724,0.2238018556733752,0.2689776531603485,6,1
0.9558004529159214,0.3712009884730931,0.1366342874883239,0.4445075805197661,0.0402501114574324,3.3357779968515944,3.8830855611449984,0.9961,1.1519242330162858,0.2098153358361134,0.2689754057643246,5,1
0.9851921511910726,0.3427165556045413,0.2372139100211358,0.4343446236254817,0.0464146103025284,3.3961523694624005,5.220441178281126,0.9972,1.0826663495227211,0.2449078542497438,0.2689729589556793,6,1
0.9709730470733062,0.3427165556045413,0.2226427885564112,0.4343446236254817,0.036397566502244,2.5001280096306737,3.6130834948809833,0.9966,1.149245990777458,0.2143045816725583,0.2689688662653178,5,1
0.9946333173424068,0.2904112883725678,0.343858735951707,0.4414499989165343,0.0460070721609553,4.040897520587993,5.126409217030844,0.9978,1.114305974006475,0.2381115864658164,0.2689673768153518,5,1
0.9578523451917508,0.402048407824275,0.0760062218660024,0.4301992676417042,0.0402501114574324,2.376646016578649,3.345727549304532,0.9978,1.1611698147944494,0.2033981109542289,0.2689588219114909,5,1
0.9743655395865468,0.3572089540494684,0.2226427885564112,0.4343446236254817,0.0409562824095735,4.307355342315432,5.252816423516339,0.9964,1.127206666552083,0.2045561036745488,0.2689673768153518,5,1
0.9851921511910726,0.3427165556045413,0.2372139100211358,0.4343446236254817,0.0464146103025284,3.3961523694624005,5.220441178281126,0.9972,1.0826663495227211,0.2449078542497438,0.2689729589556793,6,1
0.9851921511910726,0.3427165556045413,0.2443868183770459,0.438077241933992,0.0464146103025284,3.3357779968515944,5.195548378724321,0.9972,1.0826663495227211,0.2450344460129972,0.2689716540494478,5,1
0.9709730470733062,0.3427165556045413,0.2226427885564112,0.4343446236254817,0.036397566502244,2.5001280096306737,3.6130834948809833,0.9966,1.149245990777458,0.2143045816725583,0.2689688662653178,5,1
0.9047858299237408,0.541197941333834,0.0389717237303629,0.408025893920717,0.0301797529636956,4.2767009100932185,4.699699285529729,0.9938,1.195074863975074,0.1969951033594941,0.2689797205050706,4,1
0.8938402297462077,0.3934801625654081,0.1530641132088767,0.4472879572336578,0.0351042091739793,3.2061084902578094,4.943317910044399,0.9932,1.2069753244474672,0.2107701652595897,0.2689952332905381,6,1
0.9536992852332484,0.4625846659011378,-0.0,0.4612182358968675,0.0452783898046968,2.376646016578649,3.301667814216314,0.9965,1.1572315951999137,0.2067618536488862,0.2689816249882096,5,1
0.9578523451917508,0.3476046671563135,0.2152417914973863,0.438077241933992,0.0387178485622968,1.456339761829883,3.255778319005357,0.9963,1.1300229746438857,0.213461624376393,0.2689624821348989,5,1
0.9692213917406332,0.5049487258686923,0.0577204675566284,0.4521422141227318,0.0409562824095735,1.909912933576293,2.4678279935724623,0.9967,1.149245990777458,0.2067618536488862,0.2689716540494478,5,1
0.9776180638042132,0.3689025829419429,0.1611401167585801,0.4343446236254817,0.0411833372671427,2.900673492306086,3.741201672570561,0.9972,1.136985741707798,0.2098153358361134,0.2689588219114909,6,1
0.9807392844328762,0.3977879677784242,0.2514864215892626,0.4414499989165343,0.0420519222107636,2.7159880517383748,4.122185134916978,0.9972,1.1505871769218223,0.2116954375220264,0.2689765531244149,6,1
0.9726873606997102,0.3476046671563135,0.2514864215892626,0.4343446236254817,0.040006118725091,2.376646016578649,3.255778319005357,0.9959,1.1383651185227652,0.2067618536488862,0.2689787082172986,6,1
0.9776180638042132,0.3689025829419429,0.1611401167585801,0.4343446236254817,0.0411833372671427,2.900673492306086,3.741201672570561,0.9972,1.136985741707798,0.2098153358361134,0.2689588219114909,6,1
0.9776180638042132,0.3824979471069485,0.19255955895506,0.4414499989165343,0.0404897487950771,2.8116352588723577,4.406249374054772,0.9967,1.1356020048733837,0.2009644286009618,0.2689624821348989,5,1
0.9618152212303698,0.3427165556045413,0.2077619189107617,0.4445075805197661,0.0387178485622968,1.909912933576293,3.771056494309168,0.996,1.141110887135004,0.1969951033594941,0.2689658189194651,5,1
0.9776180638042132,0.3824979471069485,0.19255955895506,0.4414499989165343,0.0404897487950771,2.8116352588723577,4.406249374054772,0.9967,1.1356020048733837,0.2009644286009618,0.2689624821348989,5,1
0.9726873606997102,0.3013998044805322,0.4774026368397635,0.4255782405012061,0.0543576581268597,3.27252982705239,4.471322435798209,0.9973,1.1054921389686705,0.2395864420970884,0.2689641887281238,5,1
0.9399476525403307,0.4062622910763109,0.2585140241176093,0.4255782405012061,0.0428605578772547,3.062286592025428,4.389379650104773,0.9969,1.1585483283281146,0.2243438777084637,0.2689641887281238,5,1
0.9760087387022242,0.2556876585108204,0.3971789365790915,0.4521422141227318,0.0434303136487655,3.27252982705239,4.633131190978851,0.9976,1.1465511393329293,0.2248708773192412,0.2689688662653178,6,1
0.9776180638042132,0.466167716683928,0.3914621683496019,0.438077241933992,0.0478476097178507,4.146883811405626,5.352168465257347,0.9969,1.1243722302741137,0.2181551316034573,0.2689641887281238,5,1
0.9726873606997102,0.3757584380649911,0.1691259347060462,0.4301992676417042,0.0455775569280829,2.8116352588723577,4.055645127403628,0.9964,1.1215194621665792,0.2305570210312499,0.2689673768153518,5,1
0.982253168090434,0.402048407824275,0.0849816796339597,0.4445075805197661,0.0420519222107636,2.7159880517383748,4.964026093152612,0.9964,1.115758099451592,0.2159150110383504,0.2689716540494478,5,1
0.982253168090434,0.3934801625654081,0.0938486814607724,0.4445075805197661,0.0422595261531961,2.9839855137995066,4.994403147400426,0.9964,1.115758099451592,0.2159150110383504,0.2689716540494478,5,1
1.004050376837913,0.2434857470902245,0.343858735951707,0.4472879572336578,0.0411833372671427,3.5092799074593084,4.032559963533548,0.9988,1.1397401591246237,0.2166842785329434,0.2689702908802949,6,1
0.9726873606997102,0.3757584380649911,0.1691259347060462,0.4301992676417042,0.0455775569280829,2.8116352588723577,4.055645127403628,0.9964,1.1215194621665792,0.2305570210312499,0.2689673768153518,5,1
0.9958846279178312,0.2959404744776949,0.2585140241176093,0.4445075805197661,0.0432437627376142,2.900673492306086,4.354866455639375,0.9966,1.1040060597720156,0.213461624376393,0.2689797205050706,6,1
0.9807392844328762,0.3665908990854372,0.2372139100211358,0.4343446236254817,0.0404897487950771,2.7159880517383748,3.8830855611449984,0.9978,1.149245990777458,0.2116954375220264,0.2689742085899227,6,1
0.9726873606997102,0.3757584380649911,0.1112663645426629,0.438077241933992,0.0416254079335406,2.2396869496031355,3.506281474940665,0.997,1.1465511393329293,0.1996855415753975,0.2689658189194651,6,1
0.9880185495615555,0.3712009884730931,0.0389717237303629,0.4445075805197661,0.047516828972973,2.9839855137995066,4.24451409437962,0.9962,1.1243722302741137,0.2107701652595897,0.268983381903101,6,1
0.9578523451917508,0.4306108841499965,0.0760062218660024,0.4301992676417042,0.044482727414255,3.5092799074593084,4.750287672381837,0.9959,1.142477325992688,0.2045561036745488,0.2689624821348989,6,1
0.9637294618115704,0.555193384010498,0.0849816796339597,0.4255782405012061,0.0517263090582255,2.612624396744966,4.750287672381837,0.9962,1.136985741707798,0.207812397701655,0.2689588219114909,5,1
0.9880185495615555,0.3712009884730931,0.0389717237303629,0.4445075805197661,0.047516828972973,2.9839855137995066,4.24451409437962,0.9962,1.1243722302741137,0.2107701652595897,0.268983381903101,6,1
0.9637294618115704,0.4325705755149132,-0.0,0.4521422141227318,0.040006118725091,1.456339761829883,2.7239282931463507,0.998,1.162474610097984,0.202201406504456,0.2689624821348989,5,1
0.9760087387022242,0.4383884058431231,-0.0,0.4542679152187762,0.0411833372671427,2.7159880517383748,3.7105261058909846,0.9976,1.15591084056724,0.2033981109542289,0.2689673768153518,5,1
0.9726873606997102,0.3476046671563135,0.1530641132088767,0.4204061695832572,0.0416254079335406,3.4539114238408084,4.900743053739302,0.996,1.149245990777458,0.1969951033594941,0.2689673768153518,5,1
0.9907388442379358,0.402048407824275,0.0389717237303629,0.4343446236254817,0.0499609767531456,3.7563942650471382,4.762591702193951,0.9984,1.1172054842814407,0.2188582989338786,0.2689658189194651,5,1
0.9791945740482956,0.6192716435770942,-0.0,0.4255782405012061,0.041406353956753,1.456339761829883,2.645072948180122,0.9964,1.1676546207753806,0.1983630317892372,0.268983381903101,5,1
0.9776180638042132,0.6192716435770942,-0.0,0.4301992676417042,0.0416254079335406,1.456339761829883,2.645072948180122,0.9964,1.1689399326357612,0.1969951033594941,0.268983381903101,5,1
0.9760087387022242,0.3891241646071167,0.1448961215945222,0.4301992676417042,0.0373074568080797,1.456339761829883,2.9311844679155485,0.9962,1.1532571811009515,0.2301863110348616,0.2689797205050706,7,1
0.9374443923862784,0.2848108400301908,0.1366342874883239,0.4301992676417042,0.039247166540565,2.0857856340133663,3.105408751267544,0.9955,1.1532571811009515,0.207812397701655,0.2689658189194651,5,1
0.9760087387022242,0.4516165379117607,0.4140363978841622,0.438077241933992,0.0474026962104302,3.885609694932709,5.203905901108896,0.9968,1.1286170740195844,0.2159150110383504,0.2689658189194651,5,1
0.9238651966104748,0.3476046671563135,0.0849816796339597,0.4472879572336578,0.0318225554326183,3.2061084902578094,4.8677390825003855,0.9937,1.1803374648049885,0.213461624376393,0.2689956320331202,5,1
0.9238651966104748,0.3476046671563135,0.0849816796339597,0.4472879572336578,0.0318225554326183,3.2061084902578094,4.8677390825003855,0.9937,1.1803374648049885,0.213461624376393,0.2689956320331202,5,1
0.9493416775661566,0.3476046671563135,0.0099342540124035,0.4145921768014434,0.0357627102093788,3.2061084902578094,3.428909474647269,0.9952,1.1505871769218223,0.2088298101767314,0.2689716540494478,6,1
0.9743655395865468,0.5468693764339904,0.0484052488613871,0.4445075805197661,0.0420519222107636,2.900673492306086,3.543034458690401,0.9959,1.125791727088144,0.2056768762394165,0.2689729589556793,6,1
0.982253168090434,0.4516165379117607,0.1026095061241519,0.4343446236254817,0.0432437627376142,3.1361645507630027,4.372254658300842,0.9965,1.1215194621665792,0.2258817757447186,0.2689688662653178,5,1
0.9807392844328762,0.4403075439448505,0.1366342874883239,0.4301992676417042,0.0430538652112782,2.612624396744966,4.164454667768063,0.9968,1.127206666552083,0.2232442949540508,0.2689673768153518,5,1
0.9618152212303698,0.3041037025831313,0.2926154354618341,0.438077241933992,0.041406353956753,2.900673492306086,4.008990278422221,0.9972,1.1611698147944494,0.2143045816725583,0.2689624821348989,5,1
0.9726873606997102,0.3757584380649911,0.1691259347060462,0.4414499989165343,0.041406353956753,3.062286592025428,4.932821704974406,0.9962,1.141110887135004,0.2045561036745488,0.2689673768153518,5,1
0.9726873606997102,0.3757584380649911,0.1691259347060462,0.438077241933992,0.041406353956753,3.2061084902578094,4.964026093152612,0.9962,1.1397401591246237,0.2045561036745488,0.2689673768153518,5,1
0.982253168090434,0.4516165379117607,0.1026095061241519,0.4343446236254817,0.0432437627376142,3.1361645507630027,4.372254658300842,0.9965,1.1215194621665792,0.2258817757447186,0.2689688662653178,5,1
0.9807392844328762,0.4403075439448505,0.1366342874883239,0.4301992676417042,0.0430538652112782,2.612624396744966,4.164454667768063,0.9968,1.127206666552083,0.2232442949540508,0.2689673768153518,5,1
0.911529977214577,0.2616669157730097,-0.0,0.4301992676417042,0.032214616604706,3.7563942650471382,4.372254658300842,0.9916,1.1865403394453682,0.2243438777084637,0.2689989721980958,6,1
0.9423865734887812,0.2904112883725678,0.0760062218660024,0.4255782405012061,0.0375998743360062,1.456339761829883,3.1578450136794496,0.9954,1.142477325992688,0.2088298101767314,0.2689658189194651,5,1
